* alf UMa,11 03 43.6715,+61 45 03.724,-134.11,-34.7,1.79,26.54,G,Dubhe,Alpha Ursa Major,HD  95689,SAO  15384,HIP 54061,HR  4301,,
* psi01 Dra A,17 41 56.0623,+72 08 55.927,88.254,-271.791,4.55,43.95,F,Dziban,Psi01 Draco A,HD 162003,SAO   8890,HIP 86614,HR  6636,Gaia DR2 1651268660202647296,Gaia DR3 1651268660203160448
* iot Dra,15 24 55.7738,+58 57 57.837,-8.183,17.296,3.29,32.5239,K,Edasich,Iota Draco,HD 137759,SAO  29520,HIP 75458,HR  5744,Gaia DR2 1614731957530945280,Gaia DR3 1614731957531452544
* 17 Tau,03 44 52.5370,+24 06 48.016,20.542,-46.081,3.7,8.3457,B,Electra,17 Tau,HD  23302,SAO  76131,HIP 17499,HR  1142,Gaia DR2 65271996684277504,Gaia DR3 65271996684817280
* phi Vir,14 28 12.1389,-02 13 40.649,-138.727,-3.338,4.84,26.8792,G,Elgafar,Phi Vir,HD 126868,SAO 139951,HIP 70755,HR  5409,Gaia DR2 3649422995468596480,Gaia DR3 3649422995468596480
* tet Col,06 07 31.6328,-37 15 10.509,0.391,0.121,4.994,4.1731,B,Elkurud,Theta Columba,HD  42167,SAO 196514,HIP 29034,HR  2177,Gaia DR2 2884917717270728064,Gaia DR3 2884917717270728064
* bet Tau,05 26 17.5131,+28 36 26.826,22.76,-173.58,1.65,24.36,B,Elnath,BEta Tau|Gamma Auriga,HD  35497,SAO  77168,HIP 25428,HR  1791,,
* gam Dra,17 56 36.3698,+51 29 20.024,-8.48,-22.79,2.23,21.14,K,Eltanin,Gamma Draco,HD 164058,SAO  30653,HIP 87833,HR  6705,,
* eps Peg,21 44 11.1561,+09 52 30.031,26.92,0.44,2.39,4.73,K,Enif,EPsilon Pegasus,HD 206778,SAO 127029,HIP 107315,HR  8308,Gaia DR2 1765433632573306496,
NGC 457,01 19 32.9,+58 16 41,-1.586,-0.661,6.4,0.318,,Owl Cluster,,,,,,,
* 42 Dra,18 25 59.1369,+65 33 48.531,105.816,-26.846,4.823,11.056,K,Fafnir,42 Draco,HD 170693,SAO  17888,HIP 90344,HR  6945,Gaia DR2 2256800156348230400,Gaia DR3 2256800156349110528
* pi. Sco,15 58 51.1132,-26 06 50.788,-11.42,-26.83,2.91,5.57,B,Fang,Pi Scorpius,HD 143018,SAO 183987,HIP 78265,HR  5944,Gaia DR2 6235406071206201600,Gaia DR3 6235406071207202688
* del Cyg,19 44 58.4785,+45 07 50.916,44.07,48.66,2.87,19.77,A,Fawaris,Delphinusta Cygnus,HD 186882,SAO  48796,HIP 97165,HR  7528,Gaia DR2 2079784487999414656,
HD 85951,09 54 52.2044,-19 00 33.619,-45.386,-40.456,4.94,5.6789,K,Felis,,HD  85951,SAO 155588,HIP 48615,HR  3923,Gaia DR2 5671793318423471616,Gaia DR3 5671793318423471616
* alf PsA,22 57 39.0462,-29 37 20.053,328.95,-164.67,1.16,129.81,A,Fomalhaut,Alpha Piscis Austrinus,HD 216956,SAO 191524,HIP 113368,HR  8728,,
V* TW PsA,22 56 24.0525,-31 33 56.030,330.203,-158.602,6.48,131.5525,K,Fomalhaut B,Alpha Piscis Austrinus B,HD 216803,SAO 214197,HIP 113283,HR  8721,Gaia DR2 6604147121141267712,Gaia DR3 6604147121141267712
HD 100655,11 35 03.7532,+20 26 29.562,-59.897,-0.996,6.438,7.2345,G,Formosa,,HD 100655,SAO  81886,HIP 56508,HR  4459,Gaia DR2 3979226627820659072,Gaia DR3 3979226627820659072
* zet Cas,00 36 58.2844,+53 53 48.877,17.444,-9.523,3.66,6.6657,B,Fulu,ZEta Cassiopeia,HD   3360,SAO  21566,HIP 2920,HR   153,Gaia DR2 418001477266591744,Gaia DR3 418001477279154304
* bet Psc,23 03 52.6132,+03 49 12.164,12.219,-9.678,4.52,8.0542,B,Fumalsamakah,BEta Pisces,HD 217891,SAO 127934,HIP 113889,HR  8773,Gaia DR2 2662057224398507264,Gaia DR3 2662057224398507264
* zet CMa,06 20 18.7920,-30 03 48.120,7.32,4.03,2.99,9,B,Furud,ZEta Canis Major,HD  44402,SAO 196698,HIP 30122,HR  2282,,Gaia DR3 2896572746685604480
* G Sco,17 49 51.4808,-37 02 35.794,41.717,11.975,3.21,24.734,K,Fuyue,G Scorpius,HD 161892,SAO 209318,HIP 87261,HR  6630,Gaia DR2 4039970797044453376,Gaia DR3 4039970797062166400
* gam Cru,12 31 09.9596,-57 06 47.568,28.23,-265.08,1.64,36.83,M,Gacrux,Gamma Crux,HD 108903,SAO 240019,HIP 61084,HR  4763,,
* lam Dra,11 31 24.2216,+69 19 51.872,-41.24,-18.851,3.85,8.6458,M,Giausar,Lambda Draco,HD 100029,SAO  15532,HIP 56211,HR  4434,Gaia DR2 1061909811869836928,Gaia DR3 1061909811871141504
* gam Crv,12 15 48.3708,-17 32 30.949,-158.61,21.86,2.58,21.23,B,Gienah,Gamma Corvus,HD 106625,SAO 157176,HIP 59803,HR  4662,,
* eps Cru,12 21 21.6081,-60 24 04.133,-171.223,91.795,3.57,14.1999,K,Ginan,EPsilon Crux,HD 107446,SAO 251862,HIP 60260,HR  4700,Gaia DR2 6058271964879640448,Gaia DR3 6058271964884299520
* bet CMi,07 27 09.0417,+08 17 21.536,-51.76,-38.29,2.89,20.17,B,Gomeisa,BEta Canis Minor,HD  58715,SAO 115456,HIP 36188,HR  2845,,Gaia DR3 3143264535611892096
V* U Ori,05 55 49.1707,+20 10 30.677,-12.355,-6.479,5.4,3.4924,M,Gore's Nova,,HD  39816,SAO  77730,HIP 28041,HR  2063,Gaia DR2 3399013173615356160,Gaia DR3 3399013173616323200
* ome Per,03 11 17.3819,+39 36 41.691,-24.565,4.419,4.607,10.546,K,Gorgonea Quarta,Omega Perseus,HD  19656,SAO  56224,HIP 14817,HR   947,Gaia DR2 238798433608175104,Gaia DR3 238798433608754816
* pi. Per,02 58 45.6701,+39 39 45.815,25.048,-41.522,4.7,10.4437,A,Gorgonea Secunda,Pi Perseus,HD  18411,SAO  56047,HIP 13879,HR   879,Gaia DR2 143652710294349696,Gaia DR3 143652710294349696
* rho Per,03 05 10.5938,+38 50 24.994,129.22,-105.7,3.39,10.6,M,Gorgonea Tertia,Rho Perseus,HD  19058,SAO  56138,HIP 14354,HR   921,Gaia DR2 142853330981309440,Gaia DR3 142853330981747328
NGC 2301,06 51 46.3,+00 27 54,-1.367,-2.179,6,1.135,,Great Bird Cluster,,,,,,,
* ksi Dra,17 53 31.7295,+56 52 21.510,93.698,78.914,3.75,29.0603,K,Grumium,Xi Draco,HD 163588,SAO  30631,HIP 87585,HR  6688,Gaia DR2 1421593566061407872,Gaia DR3 1421593566062037120
* kap Ser,15 48 44.3772,+18 08 29.633,-52.407,-88.419,4.09,8.5231,M,Gudja,Kappa Serpens,HD 141477,SAO 101752,HIP 77450,HR  5879,Gaia DR2 1197588859543137024,Gaia DR3 1197588859547184640
HD 179949,19 15 33.2300,-24 10 45.671,118.567,-102.364,6.237,36.3115,F,Gumala,,HD 179949,SAO 187883,HIP 94645,HR  7291,Gaia DR2 6770313530317154560,Gaia DR3 6770313530317154560
* sig Pup,07 29 13.8326,-43 18 05.167,-61.628,189.627,3.25,17.0234,K,Hadir,Sigma Puppis,HD  59717,SAO 218755,HIP 36377,HR  2878,Gaia DR2 5512070906388269568,Gaia DR3 5512070906394195968
* eta Aur,05 06 30.8941,+41 14 04.112,29.771,-68.325,3.18,14.0208,B,Haedus,Eta Auriga,HD  32630,SAO  40026,HIP 23767,HR  1641,Gaia DR2 201261278435365248,Gaia DR3 201261278441958656
* alf Ari,02 07 10.4057,+23 27 44.703,188.55,-148.08,2.01,49.56,K,Hamal,Alpha Aries,HD  12929,SAO  75151,HIP 9884,HR   617,,
* iot Aur,04 56 59.6200,+33 09 57.937,3.817,-17.786,2.69,7.2491,K,Hassaleh,Iota Auriga,HD  31398,SAO  57522,HIP 23015,HR  1577,,Gaia DR3 160886283751041408
* iot Ori,05 35 25.9819,-05 54 35.643,1.42,-0.46,2.77,1.4,O,Hatysa,Iota Orion,HD  37043,SAO 132323,HIP 26241,HR  1899,,
HD 119361,13 43 40.0843,-42 04 03.074,-13.04,-2.45,5.97,2.4995,B,HD 119361AB,,HD 119361,SAO 224365,HIP 66984,HR  5157,Gaia DR2 6112257264201415552,Gaia DR3 6112257264201415552
NAME HD 193702AB,20 20 15.2178,+39 24 11.569,0.835,-23.549,6.33,5.2288,A,HD 193702AB,,,,,,Gaia DR2 2061463669341204736,Gaia DR3 2061463669348059264
NAME HD 62264AB,07 43 05.4194,+00 11 21.603,1.67,-10.913,6.31,5.2888,,HD 62264AB,,,,,,Gaia DR2 3085911019810487296,
NAME HD 79416AB,09 12 30.5239,-43 36 47.717,-22.431,12.917,5.98,5.2721,,HD 79416AB,,,,,,,Gaia DR3 5427054429650918528
HD 80951,09 17 25.2098,-74 53 39.406,-23.507,24.082,5.32,7.004,A,HD 80951AB,,HD  80951,SAO 256599,HIP 45581,HR  3720,,Gaia DR3 5216180438887797632
* lam Ori,05 35 08.2776,+09 56 02.961,-0.34,-2.94,3.66,2.97,O,Meissa,Lambda Orion,HD 36861J,SAO 112921,HIP 26207,,,
* 51 Peg,22 57 27.9804,+20 46 07.797,207.328,61.164,5.46,64.4048,G,Helvetios,51 Pegasus,HD 217014,SAO  90896,HIP 113357,HR  8729,Gaia DR2 2835207319109249920,Gaia DR3 2835207319109249920
M 13,16 41 41.634,+36 27 40.75,-3.18,-2.56,5.8,0.127,,Hercules Globular Cluster,,,,,,,
* mu. Cep,21 43 30.4595,+58 46 48.165,3.439,-4.108,4.08,0.119,M,Herschel's Garnet Star,Mu Cep,HD 206936,SAO  33693,HIP 107259,HR  8316,Gaia DR2 2202630001591176064,Gaia DR3 2202630001603369856
* zet Vir,13 34 41.5913,-00 35 44.939,-276.903,44.621,3.38,43.7467,A,Heze,ZEta Vir,HD 118098,SAO 139420,HIP 66249,HR  5107,Gaia DR2 3662636823132020480,Gaia DR3 3662636823132300032
* 42 Peg,22 41 27.7207,+10 49 52.907,77.22,-11.38,3.41,15.96,B,Homam,ZEta Pegasuss,HD 214923,SAO 108103,HIP 112029,HR  8634,Gaia DR2 2717594072113581696,Gaia DR3 2717594072113956352
* rho Sco,15 56 53.0772,-29 12 50.667,-17.026,-23.657,3.86,7.3218,B,Iklil,Rho Scorpius,HD 142669,SAO 183957,HIP 78104,HR  5928,Gaia DR2 6041076668125950336,Gaia DR3 6041076668127513984
* del Cru,12 15 08.7184,-58 44 56.126,-36.951,-11.296,2.752,7.1681,B,Imai,Delphinusta Crux,HD 106490,SAO 239791,HIP 59747,HR  4656,Gaia DR2 6071060144084204032,Gaia DR3 6071060144089351808
* 41 Lyn,09 28 39.9886,+45 36 05.331,-7.184,-129.318,5.393,11.8163,K,Intercrus,41 Lynx,HD  81688,SAO  42876,HIP 46471,HR  3743,Gaia DR2 818464227945910016,Gaia DR3 818464227945910016
* eps Boo,14 44 59.2175,+27 04 27.200,-50.818,21.024,2.45,13.8267,K,Izar,EPsilon Bootes,HD 129989,SAO  83500,HIP 72105,HR  5506,Gaia DR2 1279798794195721600,Gaia DR3 1279798794197267072
* nu. Sco,16 11 59.7356,-19 27 38.536,-7.65,-23.71,4,6.88,B,Jabbah,Nu Scorpius,HD 145502,SAO 159764,HIP 79374,HR  6027,,
* omi Gem,07 39 09.9346,+34 35 03.502,-37.975,-105.132,4.9,19.3338,F,Jishui,Omicron Gemini,HD  61110,SAO  60247,HIP 37265,HR  2930,Gaia DR2 894363992351617920,Gaia DR3 894363992351617920
* gam Cet,02 43 18.0391,+03 14 08.939,-146.1,-146.12,3.47,40.97,A,Kaffaljidhma,Gamma Cetus,HD  16970,SAO 110707,HIP 12706,HR   804,,
* kap Vir,14 12 53.7448,-10 16 25.332,6.674,138.987,4.21,11.5878,K,Kang,Kappa Vir,HD 124294,SAO 158427,HIP 69427,HR  5315,Gaia DR2 6304988355323886720,Gaia DR3 6304988355324252928
* eps Sgr,18 24 10.3184,-34 23 04.619,-39.42,-124.2,1.81,22.76,B,Kaus Australis,EPsilon Sagittarius,HD 169022,SAO 210091,HIP 90185,HR  6879,,
* lam Sgr,18 27 58.2407,-25 25 18.114,-46.152,-185.067,2.81,42.9198,K,Kaus Borealis,Lambda Sagittarius,HD 169916,SAO 186841,HIP 90496,HR  6913,Gaia DR2 4076915349748285952,Gaia DR3 4076915349846977664
* del Sgr,18 20 59.6428,-29 49 41.168,33.212,-27.361,2.668,7.8468,K,Kaus Media,Delphinusta Sagittarius,HD 168454,SAO 186681,HIP 89931,HR  6859,Gaia DR2 4049506483413484672,Gaia DR3 4049506483413484672
* omi02 Eri,04 15 16.3196,-07 39 10.330,-2240.085,-3421.809,4.43,199.608,K,Keid,Omicron02 Eridanus,HD  26965,SAO 131063,HIP 19849,HR  1325,Gaia DR2 3195919528988725120,Gaia DR3 3195919528989223040
* lam Vir,14 19 06.5926,-13 22 15.928,-15.841,27.602,4.52,18.4246,A,Khambalia,Lambda Vir,HD 125337,SAO 158489,HIP 69974,HR  5359,Gaia DR2 6302970476609150080,Gaia DR3 6302970476609150080
* alf Equ,21 15 49.4371,+05 14 52.411,49.747,-89.846,3.933,17.1985,G,Kitalpha,Alpha Equuleus,HD 202448|HD 202447,SAO 126662,HIP 104987,HR  8131,Gaia DR2 1732693474833048192,Gaia DR3 1732693474833518720
* bet UMi,14 50 42.3258,+74 09 19.814,-32.61,11.42,2.08,24.91,K,Kochab,BEta Ursa Minor,HD 131873,SAO   8102,HIP 72607,HR  5563,,
* bet Her,16 30 13.2003,+21 29 22.598,-98.822,-14.869,2.77,22.0023,G,Kornephoros,BEta Hercules,HD 148856,SAO  84411,HIP 80816,HR  6148,,Gaia DR3 1297565458994346240
* bet Crv,12 34 23.2349,-23 23 48.336,1.116,-56.704,2.64,22.0049,G,Kraz,BEta Corvus,HD 109379,SAO 180915,HIP 61359,HR  4786,Gaia DR2 3501215730056271104,Gaia DR3 3501215734352781440
* ksi Cep,22 03 47.4549,+64 37 40.712,215.46,91.06,4.29,33.79,A,Kurhah,Xi Cep,,,HIP 108917,HR  8417,,
V* Y CVn,12 45 07.8260,+45 26 24.926,-2.968,13.063,4.87,3.2222,C,La Superba,,HD 110914,SAO  44317,HIP 62223,HR  4846,Gaia DR2 1542553623370677504,Gaia DR3 1542553623374596352
Cl Collinder 69,05 35 10.1,+09 48 47,1.194,-2.118,2.8,2.462,,lambda Ori Cluster,,,,,,,
* lam Ori A,05 35 08.2760,+09 56 02.991,2.896,-3.183,3.47,2.5936,O,lambda Ori X-3,Lambda Orion A,HD  36861,,,HR  1879,Gaia DR2 3337991583942617088,Gaia DR3 3337991583943473280
* phi01 Ori,05 34 49.2376,+09 29 22.510,2.961,-2.456,4.41,2.6737,B,lambda Ori X-5,Phi01 Orion,HD  36822,SAO 112914,HIP 26176,HR  1876,Gaia DR2 3337904172766584064,Gaia DR3 3337904172766584064
* eps Sco,16 50 09.8108,-34 17 35.633,-614.85,-255.98,2.29,51.19,K,Larawag,EPsilon Scorpius,HD 151680,SAO 208078,HIP 82396,HR  6241,,Gaia DR3 6026152137856166912
* ups Sco,17 30 45.8371,-37 17 44.928,-2.37,-30.09,2.65,5.66,B,Lesath,UPsilon Scorpius,HD 158408,SAO 208896,HIP 85696,HR  6508,,
* ksi Aql,19 54 14.8815,+08 27 41.235,101.694,-81.141,4.707,17.5183,G,Libertas,Xi Aquila,HD 188310,SAO 125210,HIP 97938,HR  7595,Gaia DR2 4298361114750843904,Gaia DR3 4298361114753012992
* 39 Ari,02 47 54.5420,+29 14 49.625,150.336,-124.838,4.51,19.039,K,Lilii Borea,39 Aries,HD  17361,SAO  75578,HIP 13061,HR   824,Gaia DR2 128855517166594048,Gaia DR3 128855517166594048
NAME LMC,05 23 34.6,-69 45 22,1.91,0.229,0.4,--,,Large Magellanic Cloud,,,,,,,
* alf UMi,02 31 49.0945,+89 15 50.792,44.48,-11.85,2.02,7.54,F,Polaris,Alpha Ursa Minor,HD   8890,SAO    308,HIP 11767,HR   424,,
NGC 1980,05 35 14.4,-05 55 26,1.219,0.598,2.5,2.586,,Lower Sword,,,,,,,
HD 155826,17 15 35.9021,-38 35 38.168,-144.817,-419.434,5.95,30.4039,G,LSF 1,,HD 155826,SAO 208591,HIP 84425,HR  6398,Gaia DR2 5972713330116580096,Gaia DR3 5972713330116580096
* lam Her,17 30 44.3098,+26 06 38.324,18.782,16.184,4.41,8.2943,K,Maasym,Lambda Hercules,HD 158899,SAO  85163,HIP 85693,HR  6526,Gaia DR2 4570796456598740992,Gaia DR3 4570796456599587200
HD 32518,05 09 36.7203,+69 38 21.854,61.031,-62.382,6.42,8.2192,K,Mago,,HD  32518,SAO  13382,HIP 24003,HR  1636,Gaia DR2 497653157602636928,Gaia DR3 497653157602636928
* tet Aur,05 59 43.2701,+37 12 45.304,43.63,-73.79,2.62,19.7,A,Mahasim,Theta Auriga,HD  40312,SAO  58636,HIP 28380,HR  2095,,
* 20 Tau,03 45 49.6081,+24 22 03.877,19.516,-45.527,3.87,7.6713,B,Maia,20 Tau,HD  23408,SAO  76155,HIP 17573,HR  1149,Gaia DR2 65283232318680704,Gaia DR3 65283232316451328
* lam Oph,16 30 54.8231,+01 59 02.120,-30.98,-73.42,3.9,18.84,A,Marfik,Lambda Oph,HD 148857,SAO 121658,HIP 80883,HR  6149,,
* alf Peg,23 04 45.6534,+15 12 18.961,60.4,-41.3,2.48,24.46,B,Markab,Alpha Pegasus,HD 218045,SAO 108378,HIP 113963,HR  8781,,Gaia DR3 2816504901198512768
* eta Peg,22 43 00.1288,+30 13 16.372,19.957,-18.971,2.95,16.6308,G,Matar,Eta Pegasus,HD 215182,SAO  90734,HIP 112158,HR  8650,Gaia DR2 1887953690724601984,Gaia DR3 1887953690728237568
* eps Gem,06 43 55.9271,+25 07 52.057,-4.853,-11.78,2.98,3.7477,G,Mebsuta,EPsilon Gemini,HD  48329,SAO  78682,HIP 32246,HR  2473,Gaia DR2 3384529341302241536,Gaia DR3 3384529341302871296
* del UMa,12 15 25.5598,+57 01 57.421,103.947,8.141,3.32,40.3279,A,Megrez,Delphinusta Ursa Major,HD 106591,SAO  28315,HIP 59774,HR  4660,Gaia DR2 1575287046603149056,Gaia DR3 1575287046603605888
* zet Gem,07 04 06.5312,+20 34 13.074,-7.738,-0.943,3.79,3.0729,G,Mekbuda,ZEta Gemini,HD  52973,SAO  79031,HIP 34088,HR  2650,Gaia DR2 3366754155291077632,Gaia DR3 3366754155291545344
* eps Cnc,08 40 27.0100,+19 32 41.324,-36.293,-12.133,6.29,5.3836,A,Meleph,EPsilon Cancer,HD  73731,SAO  98024,HIP 42556,HR  3429,Gaia DR2 661291136701346304,Gaia DR3 661291136701346304
* bet Aur,05 59 31.7229,+44 56 50.757,-56.44,-0.95,1.9,40.21,A,Menkalinan,BEta Auriga,HD  40183,SAO  40750,HIP 28360,HR  2088,Gaia DR2 196656661174768512,
* alf Cet,03 02 16.7730,+04 05 23.059,-10.41,-76.85,2.53,13.09,M,Menkar,Alpha Cetus,HD  18884,SAO 110920,HIP 14135,HR   911,,
* tet Cen,14 06 40.9475,-36 22 11.837,-520.53,-518.06,2.05,55.45,K,Menkent,Theta Centaurus,HD 123139,SAO 205188,HIP 68933,HR  5288,,
* ksi Per,03 58 57.9024,+35 47 27.709,0.778,2.621,4.06,2.4457,O,Menkib,Xi Perseus,HD  24912,SAO  56856,HIP 18614,HR  1228,Gaia DR2 219375900005174272,Gaia DR3 219375904303684224
* bet UMa,11 01 50.4797,+56 22 56.761,79.959,32.365,2.37,38.6031,A,Merak,BEta Ursa Major,HD  95418,SAO  27876,HIP 53910,HR  4295,Gaia DR2 856096765752993280,Gaia DR3 856096765753549056
* h Boo,14 49 18.6703,+46 06 58.334,-6.207,-77.913,5.757,20.8264,F,Merga,h Bootes,HD 130945,SAO  45226,HIP 72487,HR  5533,Gaia DR2 1589840624889560576,Gaia DR3 1589840624889560576
* alf CrA,19 09 28.3415,-37 54 16.107,84.65,-96.511,4.087,27.0884,A,Meridiana,Alpha Corona Australis,HD 178253,SAO 210990,HIP 94114,HR  7254,Gaia DR2 6718857073326780672,Gaia DR3 6718857073327910144
* 23 Tau,03 46 19.5858,+23 56 54.092,13.075,-48.404,4.18,7.067,B,Merope,23 Tau,HD  23480,SAO  76172,HIP 17608,HR  1156,Gaia DR2 65205373151673344,Gaia DR3 65205373152172032
* bet Car,09 13 11.9774,-69 43 01.947,-156.47,108.95,1.69,28.82,A,Miaplacidus,BEta Carina,HD  80007,SAO 250495,HIP 45238,HR  3685,,
* bet Cru,12 47 43.2687,-59 41 19.579,-42.97,-16.18,1.25,11.71,B,Mimosa,BEta Crux,HD 111123,SAO 240259,HIP 62434,HR  4853,,
* sig Hya,08 38 45.4374,+03 20 29.166,-19.312,-16.031,4.43,8.6887,K,Minchir,Sigma Hydra,HD  73471,SAO 116988,HIP 42402,HR  3418,Gaia DR2 3080111439567837824,Gaia DR3 3080111439567156992
* del Vir,12 55 36.2086,+03 23 50.888,-469.714,-53.71,3.38,17.4065,M,Minelauva,Delphinusta Vir,HD 112300,SAO 119674,HIP 63090,HR  4910,Gaia DR2 3704342295605242112,Gaia DR3 3704342295607157120
* eps Crv,12 10 07.4805,-22 37 11.161,-72.019,10.637,2.98,10.5984,K,Minkar,EPsilon Corvus,HD 105707,SAO 180531,HIP 59316,HR  4630,Gaia DR2 3490234568127151616,Gaia DR3 3490234568129160704
* del Ori,05 32 00.4000,-00 17 56.742,0.64,-0.69,2.41,4.71,O,Mintaka,Delphinusta Orion,HD  36486,SAO 132220,HIP 25930,HR  1852,,Gaia DR3 3220756843825383936
* bet And,01 09 43.9238,+35 37 14.007,175.9,-112.2,2.05,16.52,M,MIRACH,BEta Andromeda,HD   6860,SAO  54471,HIP 5447,HR   337,,
* eta Per,02 50 41.8099,+55 53 43.779,16.346,-13.518,3.79,3.2657,K,Miram,Eta Perseus,HD  17506,SAO  23655,HIP 13268,HR   834,Gaia DR2 454491381980370304,Gaia DR3 454491381981202944
* alf Per,03 24 19.3700,+49 51 40.245,23.75,-26.23,1.79,6.44,F,Mirfak,Alpha Perseus,HD  20902,SAO  38787,HIP 15863,HR  1017,,
* bet CMa,06 22 41.9853,-17 57 21.307,-3.23,-0.78,1.97,6.62,B,Mirzam,BEta Canis Major,HD  44743,SAO 151428,HIP 30324,HR  2294,,
* kap Per,03 09 29.8036,+44 51 26.849,165.691,-138.559,3.81,28.7314,G,Misam,Kappa Perseus,HD  19476,SAO  38609,HIP 14668,HR   941,Gaia DR2 433103132036857856,Gaia DR3 433103132037681536
* zet01 UMa,13 23 55.5422,+54 55 31.295,122.467,-22.682,2.22,40.2133,A,Mizar A,ZEta Ursa Major A,HD 116656,SAO  28737,,HR  5054,,Gaia DR3 1563590579347125632
* zet02 UMa,13 23 56.3219,+54 55 18.513,114.529,-26.887,3.88,40.2803,K,Mizar B,ZEta Ursa Major B,HD 116657,SAO  28738,,HR  5055,Gaia DR2 1563590510625852544,Gaia DR3 1563590510627624064
HD 23523,03 49 36.5859,+63 17 49.051,-11.63,-61.457,5.817,13.9498,A,MOAI 1,,HD  23523,SAO  12917,HIP 17891,HR  1158,Gaia DR2 487090527352385408,Gaia DR3 487090527352385408
* alf Tri,01 53 04.9054,+29 34 43.747,12.341,-233.04,3.42,51.331,F,Mothallah,Alpha Triangulum,HD  11443,SAO  74996,HIP 8796,HR   544,Gaia DR2 299464296906886016,Gaia DR3 299464296907113984
* gam CMa,07 03 45.4934,-15 37 59.833,0.931,-11.435,4.12,7.5819,B,Muliphein,Gamma Canis Major,HD  53244,SAO 152303,HIP 34045,HR  2657,Gaia DR2 2936152657029237888,Gaia DR3 2936152657031151232
* eta Boo,13 54 41.0789,+18 23 51.794,-60.95,-356.29,2.68,87.75,G,Muphrid,Eta Bootes,HD 121370,SAO 100766,HIP 67927,HR  5235,Gaia DR2 1244946371540223872,Gaia DR3 1244946371540479616
* omi UMa,08 30 15.8701,+60 43 05.405,-133.644,-107.664,3.42,17.9335,G,Muscida,Omicron Ursa Major,HD  71369,SAO  14573,HIP 41704,HR  3323,Gaia DR2 1041808368494264576,Gaia DR3 1041808368494264576
* 18 Del,20 58 25.9335,+10 50 21.430,-49.921,-34.509,5.506,13.3021,G,Musica,18 Delphinus,HD 199665,SAO 106712,HIP 103527,HR  8030,Gaia DR2 1756741374681702784,Gaia DR3 1756741374681702784
* ksi Cnc,09 09 21.5411,+22 02 43.578,-3.147,9.159,5.149,8.004,G,Nahn,Xi Cancer,HD  78515,SAO  80666,HIP 44946,HR  3627,Gaia DR2 685307356868426240,Gaia DR3 685307356868426240
Identifier,RA,DEC,PMRA,PMDEC,Mag_V,Parallax,SP_TYPE,Name,Constellation,HD,SAO,HIP,HR,Gaia DR2,Gaia DR3
* zet Pup,08 03 35.0475,-40 00 11.332,-29.71,16.68,2.25,3.01,O,Naos,ZEta Puppis,HD  66811,SAO 198752,HIP 39429,HR  3165,,Gaia DR3 5534788672055388032
* gam Cap,21 40 05.4454,-16 39 44.536,200.193,-9.578,3.67,19.1037,K,Nashira,Gamma Capricornus,HD 206088,SAO 164560,HIP 106985,HR  8278,Gaia DR2 6838023243053277312,Gaia DR3 6838023243053666688
* bet Boo,15 01 56.7623,+40 23 26.046,-40.708,-30.168,3.52,13.878,G,Nekkar,BEta Bootes,HD 133208,SAO  45337,HIP 73555,HR  5602,Gaia DR2 1296713990315380736,Gaia DR3 1296713990316692096
* ups Per,01 37 59.5580,+48 37 41.563,62.968,-111.999,3.57,18.5489,K,Nembus,UPsilon Perseus,HD   9927,SAO  37375,HIP 7607,HR   464,Gaia DR2 399402894484388736,Gaia DR3 399402894487590144
NAME NGC 5171 Group,13 29 05.10,+11 45 04.8,--,--,4.7,--,,NGC 5171 Group,,,,,,,
* bet Lep,05 28 14.7228,-20 45 33.997,-5.748,-83.65,2.84,20.8697,G,Nihal,BEta Lepus,HD  36079,SAO 170457,HIP 25606,HR  1829,Gaia DR2 2968097043227107968,Gaia DR3 2968097043228517120
* sig Sgr,18 55 15.9265,-26 17 48.206,15.14,-53.43,2.067,14.32,B,Nunki,Sigma Sagittarius,HD 175191,SAO 187448,HIP 92855,HR  7121,,
* bet CrB,15 27 49.7540,+29 06 20.494,-202.069,92.412,3.68,27.9256,F,Nusakan,BEta Corona Borealis,HD 137909,SAO  83831,HIP 75695,HR  5747,Gaia DR2 1273423791418345344,Gaia DR3 1273423791421021568
V* V861 Sco,16 56 35.9776,-40 49 24.443,-0.162,-1.398,6.22,0.6577,B,OAO 1653-40,,HD 152667,SAO 227473,HIP 82911,HR  6283,Gaia DR2 5966667734115159040,Gaia DR3 5966667734115159040
* zet Aql,19 05 24.6080,+13 51 48.518,-6.575,-95.909,2.99,38.2329,A,Okab,ZEta Aquila,HD 177724,SAO 104461,HIP 93747,HR  7235,Gaia DR2 4314399312929014656,Gaia DR3 4314399312979641728
* tau Sco,16 35 52.9528,-28 12 57.661,-9.89,-22.83,2.81,6.88,B,Paikauhale,Tau Scorpius,HD 149438,SAO 184481,HIP 81266,HR  6165,Gaia DR2 6044420729653939840,Gaia DR3 6044420729667868928
* alf Pav,20 25 38.8570,-56 44 06.323,6.9,-86.02,1.918,18.24,B,Peacock,Alpha Pavo,HD 193924,SAO 246574,HIP 100751,HR  7790,,
* alf Col,05 39 38.9410,-34 04 26.794,1.685,-24.345,2.65,11.4008,B,Phact,Alpha Columba,HD  37795,SAO 196059,HIP 26634,HR  1956,,Gaia DR3 2900546759663847168
